name,path,scale,description
RJ_Rabbit_Easter_Basket_Blue,objects_usd/google_objects_usd/RJ_Rabbit_Easter_Basket_Blue/RJ_Rabbit_Easter_Basket_Blue.usd,1,rj_rabbit_easter_basket_blue description
Object_REmvBDJStub,objects_usd/google_objects_usd/Object_REmvBDJStub/Object_REmvBDJStub.usd,1,object_remvbdjstub description
HyperX_Cloud_II_Headset_Gun_Metal,objects_usd/google_objects_usd/HyperX_Cloud_II_Headset_Gun_Metal/HyperX_Cloud_II_Headset_Gun_Metal.usd,1,hyperx_cloud_ii_headset_gun_metal description
Cole_Hardware_Dishtowel_BlueWhite,objects_usd/google_objects_usd/Cole_Hardware_Dishtowel_BlueWhite/Cole_Hardware_Dishtowel_BlueWhite.usd,1,cole_hardware_dishtowel_bluewhite description
GoPro_HERO3_Composite_Cable,objects_usd/google_objects_usd/GoPro_HERO3_Composite_Cable/GoPro_HERO3_Composite_Cable.usd,1,gopro_hero3_composite_cable description
Schleich_Hereford_Bull,objects_usd/google_objects_usd/Schleich_Hereford_Bull/Schleich_Hereford_Bull.usd,1,schleich_hereford_bull description
Ubisoft_RockSmith_Real_Tone_Cable_Xbox_360,objects_usd/google_objects_usd/Ubisoft_RockSmith_Real_Tone_Cable_Xbox_360/Ubisoft_RockSmith_Real_Tone_Cable_Xbox_360.usd,1,ubisoft_rocksmith_real_tone_cable_xbox_360 description
010_potted_meat_can,objects_usd/google_objects_usd/010_potted_meat_can/010_potted_meat_can.usd,1,010_potted_meat_can description
VANS_FIRE_ROASTED_VEGGIE_CRACKERS_GLUTEN_FREE,objects_usd/google_objects_usd/VANS_FIRE_ROASTED_VEGGIE_CRACKERS_GLUTEN_FREE/VANS_FIRE_ROASTED_VEGGIE_CRACKERS_GLUTEN_FREE.usd,1,vans_fire_roasted_veggie_crackers_gluten_free description
Pony_C_Clamp_1440,objects_usd/google_objects_usd/Pony_C_Clamp_1440/Pony_C_Clamp_1440.usd,1,pony_c_clamp_1440 description
Super_Mario_3D_World_Deluxe_Set,objects_usd/google_objects_usd/Super_Mario_3D_World_Deluxe_Set/Super_Mario_3D_World_Deluxe_Set.usd,1,super_mario_3d_world_deluxe_set description
Ecoforms_Plant_Pot_GP9AAvocado,objects_usd/google_objects_usd/Ecoforms_Plant_Pot_GP9AAvocado/Ecoforms_Plant_Pot_GP9AAvocado.usd,1,ecoforms_plant_pot_gp9aavocado description
Threshold_Textured_Damask_Bath_Towel_Pink,objects_usd/google_objects_usd/Threshold_Textured_Damask_Bath_Towel_Pink/Threshold_Textured_Damask_Bath_Towel_Pink.usd,1,threshold_textured_damask_bath_towel_pink description
Cole_Hardware_Plant_Saucer_Brown_125,objects_usd/google_objects_usd/Cole_Hardware_Plant_Saucer_Brown_125/Cole_Hardware_Plant_Saucer_Brown_125.usd,1,cole_hardware_plant_saucer_brown_125 description
Threshold_Basket_Natural_Finish_Fabric_Liner_Small,objects_usd/google_objects_usd/Threshold_Basket_Natural_Finish_Fabric_Liner_Small/Threshold_Basket_Natural_Finish_Fabric_Liner_Small.usd,1,threshold_basket_natural_finish_fabric_liner_small description
Cole_Hardware_Dishtowel_Stripe,objects_usd/google_objects_usd/Cole_Hardware_Dishtowel_Stripe/Cole_Hardware_Dishtowel_Stripe.usd,1,cole_hardware_dishtowel_stripe description
Room_Essentials_Bowl_Turquiose,objects_usd/google_objects_usd/Room_Essentials_Bowl_Turquiose/Room_Essentials_Bowl_Turquiose.usd,1,room_essentials_bowl_turquiose description
Tag_Dishtowel_Waffle_Gray_Checks_18_x_26,objects_usd/google_objects_usd/Tag_Dishtowel_Waffle_Gray_Checks_18_x_26/Tag_Dishtowel_Waffle_Gray_Checks_18_x_26.usd,1,tag_dishtowel_waffle_gray_checks_18_x_26 description
Tag_Dishtowel_18_x_26,objects_usd/google_objects_usd/Tag_Dishtowel_18_x_26/Tag_Dishtowel_18_x_26.usd,1,tag_dishtowel_18_x_26 description
Google_Cardboard_Original_package,objects_usd/google_objects_usd/Google_Cardboard_Original_package/Google_Cardboard_Original_package.usd,1,google_cardboard_original_package description
Ecoforms_Pot_Nova_6_Turquoise,objects_usd/google_objects_usd/Ecoforms_Pot_Nova_6_Turquoise/Ecoforms_Pot_Nova_6_Turquoise.usd,1,ecoforms_pot_nova_6_turquoise description
Wilton_PreCut_Parchment_Sheets_10_x_15_24_sheets,objects_usd/google_objects_usd/Wilton_PreCut_Parchment_Sheets_10_x_15_24_sheets/Wilton_PreCut_Parchment_Sheets_10_x_15_24_sheets.usd,1,wilton_precut_parchment_sheets_10_x_15_24_sheets description
Full_Circle_Happy_Scraps_Out_Collector_Gray,objects_usd/google_objects_usd/Full_Circle_Happy_Scraps_Out_Collector_Gray/Full_Circle_Happy_Scraps_Out_Collector_Gray.usd,1,full_circle_happy_scraps_out_collector_gray description
Now_Designs_Bowl_Akita_Black,objects_usd/google_objects_usd/Now_Designs_Bowl_Akita_Black/Now_Designs_Bowl_Akita_Black.usd,1,now_designs_bowl_akita_black description
Crunch_Girl_Scouts_Candy_Bars_Peanut_Butter_Creme_78_oz_box,objects_usd/google_objects_usd/Crunch_Girl_Scouts_Candy_Bars_Peanut_Butter_Creme_78_oz_box/Crunch_Girl_Scouts_Candy_Bars_Peanut_Butter_Creme_78_oz_box.usd,1,crunch_girl_scouts_candy_bars_peanut_butter_creme_78_oz_box description
Diamond_Visions_Scissors_Red,objects_usd/google_objects_usd/Diamond_Visions_Scissors_Red/Diamond_Visions_Scissors_Red.usd,1,diamond_visions_scissors_red description
Nikon_1_AW1_w11275mm_Lens_Silver,objects_usd/google_objects_usd/Nikon_1_AW1_w11275mm_Lens_Silver/Nikon_1_AW1_w11275mm_Lens_Silver.usd,1,nikon_1_aw1_w11275mm_lens_silver description
Avengers_Thor_PLlrpYniaeB,objects_usd/google_objects_usd/Avengers_Thor_PLlrpYniaeB/Avengers_Thor_PLlrpYniaeB.usd,1,avengers_thor_pllrpyniaeb description
Seagate_3TB_Central_shared_storage,objects_usd/google_objects_usd/Seagate_3TB_Central_shared_storage/Seagate_3TB_Central_shared_storage.usd,1,seagate_3tb_central_shared_storage description
Phillips_Milk_of_Magnesia_Saline_Laxative_Liquid_Original,objects_usd/google_objects_usd/Phillips_Milk_of_Magnesia_Saline_Laxative_Liquid_Original/Phillips_Milk_of_Magnesia_Saline_Laxative_Liquid_Original.usd,1,phillips_milk_of_magnesia_saline_laxative_liquid_original description
Sapota_Threshold_4_Ceramic_Round_Planter_Red,objects_usd/google_objects_usd/Sapota_Threshold_4_Ceramic_Round_Planter_Red/Sapota_Threshold_4_Ceramic_Round_Planter_Red.usd,1,sapota_threshold_4_ceramic_round_planter_red description
Cole_Hardware_Saucer_Electric,objects_usd/google_objects_usd/Cole_Hardware_Saucer_Electric/Cole_Hardware_Saucer_Electric.usd,1,cole_hardware_saucer_electric description
Arm_Hammer_Diaper_Pail_Refills_12_Pack_MFWkmoweejt,objects_usd/google_objects_usd/Arm_Hammer_Diaper_Pail_Refills_12_Pack_MFWkmoweejt/Arm_Hammer_Diaper_Pail_Refills_12_Pack_MFWkmoweejt.usd,1,arm_hammer_diaper_pail_refills_12_pack_mfwkmoweejt description
Grreatv_Choice_Dog_Bowl_Gray_Bones_Plastic_20_fl_oz_total,objects_usd/google_objects_usd/Grreatv_Choice_Dog_Bowl_Gray_Bones_Plastic_20_fl_oz_total/Grreatv_Choice_Dog_Bowl_Gray_Bones_Plastic_20_fl_oz_total.usd,1,grreatv_choice_dog_bowl_gray_bones_plastic_20_fl_oz_total description
Olive_Kids_Birdie_Pack_n_Snack,objects_usd/google_objects_usd/Olive_Kids_Birdie_Pack_n_Snack/Olive_Kids_Birdie_Pack_n_Snack.usd,1,olive_kids_birdie_pack_n_snack description
Perricone_MD_Firming_Neck_Therapy_Treatment,objects_usd/google_objects_usd/Perricone_MD_Firming_Neck_Therapy_Treatment/Perricone_MD_Firming_Neck_Therapy_Treatment.usd,1,perricone_md_firming_neck_therapy_treatment description
Schleich_S_Bayala_Unicorn_70432,objects_usd/google_objects_usd/Schleich_S_Bayala_Unicorn_70432/Schleich_S_Bayala_Unicorn_70432.usd,1,schleich_s_bayala_unicorn_70432 description
Threshold_Bistro_Ceramic_Dinner_Plate_Ruby_Ring,objects_usd/google_objects_usd/Threshold_Bistro_Ceramic_Dinner_Plate_Ruby_Ring/Threshold_Bistro_Ceramic_Dinner_Plate_Ruby_Ring.usd,1,threshold_bistro_ceramic_dinner_plate_ruby_ring description
AllergenFree_JarroDophilus,objects_usd/google_objects_usd/AllergenFree_JarroDophilus/AllergenFree_JarroDophilus.usd,1,allergenfree_jarrodophilus description
Logitech_Ultimate_Ears_Boom_Wireless_Speaker_Night_Black,objects_usd/google_objects_usd/Logitech_Ultimate_Ears_Boom_Wireless_Speaker_Night_Black/Logitech_Ultimate_Ears_Boom_Wireless_Speaker_Night_Black.usd,1,logitech_ultimate_ears_boom_wireless_speaker_night_black description
Organic_Whey_Protein_Unflavored,objects_usd/google_objects_usd/Organic_Whey_Protein_Unflavored/Organic_Whey_Protein_Unflavored.usd,1,organic_whey_protein_unflavored description
5_HTP,objects_usd/google_objects_usd/5_HTP/5_HTP.usd,1,5_htp description
Pennington_Electric_Pot_Cabana_4,objects_usd/google_objects_usd/Pennington_Electric_Pot_Cabana_4/Pennington_Electric_Pot_Cabana_4.usd,1,pennington_electric_pot_cabana_4 description
Kotobuki_Saucer_Dragon_Fly,objects_usd/google_objects_usd/Kotobuki_Saucer_Dragon_Fly/Kotobuki_Saucer_Dragon_Fly.usd,1,kotobuki_saucer_dragon_fly description
Chef_Style_Round_Cake_Pan_9_inch_pan,objects_usd/google_objects_usd/Chef_Style_Round_Cake_Pan_9_inch_pan/Chef_Style_Round_Cake_Pan_9_inch_pan.usd,1,chef_style_round_cake_pan_9_inch_pan description
Utana_5_Porcelain_Ramekin_Large,objects_usd/google_objects_usd/Utana_5_Porcelain_Ramekin_Large/Utana_5_Porcelain_Ramekin_Large.usd,1,utana_5_porcelain_ramekin_large description
Hilary,objects_usd/google_objects_usd/Hilary/Hilary.usd,1,hilary description
Olive_Kids_Butterfly_Garden_Munch_n_Lunch_Bag,objects_usd/google_objects_usd/Olive_Kids_Butterfly_Garden_Munch_n_Lunch_Bag/Olive_Kids_Butterfly_Garden_Munch_n_Lunch_Bag.usd,1,olive_kids_butterfly_garden_munch_n_lunch_bag description
Threshold_Dinner_Plate_Square_Rim_White_Porcelain,objects_usd/google_objects_usd/Threshold_Dinner_Plate_Square_Rim_White_Porcelain/Threshold_Dinner_Plate_Square_Rim_White_Porcelain.usd,1,threshold_dinner_plate_square_rim_white_porcelain description
Nestle_Skinny_Cow_Dreamy_Clusters_Candy_Dark_Chocolate_6_pack_1_oz_pouches,objects_usd/google_objects_usd/Nestle_Skinny_Cow_Dreamy_Clusters_Candy_Dark_Chocolate_6_pack_1_oz_pouches/Nestle_Skinny_Cow_Dreamy_Clusters_Candy_Dark_Chocolate_6_pack_1_oz_pouches.usd,1,nestle_skinny_cow_dreamy_clusters_candy_dark_chocolate_6_pack_1_oz_pouches description
3D_Dollhouse_Swing,objects_usd/google_objects_usd/3D_Dollhouse_Swing/3D_Dollhouse_Swing.usd,1,3d_dollhouse_swing description
GARDEN_SWING,objects_usd/google_objects_usd/GARDEN_SWING/GARDEN_SWING.usd,1,garden_swing description
Tag_Dishtowel_Basket_Weave_Red_18_x_26,objects_usd/google_objects_usd/Tag_Dishtowel_Basket_Weave_Red_18_x_26/Tag_Dishtowel_Basket_Weave_Red_18_x_26.usd,1,tag_dishtowel_basket_weave_red_18_x_26 description
Ortho_Forward_Facing_3Q6J2oKJD92,objects_usd/google_objects_usd/Ortho_Forward_Facing_3Q6J2oKJD92/Ortho_Forward_Facing_3Q6J2oKJD92.usd,1,ortho_forward_facing_3q6j2okjd92 description
Olive_Kids_Butterfly_Garden_Pencil_Case,objects_usd/google_objects_usd/Olive_Kids_Butterfly_Garden_Pencil_Case/Olive_Kids_Butterfly_Garden_Pencil_Case.usd,1,olive_kids_butterfly_garden_pencil_case description
Nestle_Nesquik_Chocolate_Powder_Flavored_Milk_Additive_109_Oz_Canister,objects_usd/google_objects_usd/Nestle_Nesquik_Chocolate_Powder_Flavored_Milk_Additive_109_Oz_Canister/Nestle_Nesquik_Chocolate_Powder_Flavored_Milk_Additive_109_Oz_Canister.usd,1,nestle_nesquik_chocolate_powder_flavored_milk_additive_109_oz_canister description
Markings_Letter_Holder,objects_usd/google_objects_usd/Markings_Letter_Holder/Markings_Letter_Holder.usd,1,markings_letter_holder description
DRAGON_W,objects_usd/google_objects_usd/DRAGON_W/DRAGON_W.usd,1,dragon_w description
Nescafe_Tasters_Choice_Instant_Coffee_Decaf_House_Blend_Light_7_oz,objects_usd/google_objects_usd/Nescafe_Tasters_Choice_Instant_Coffee_Decaf_House_Blend_Light_7_oz/Nescafe_Tasters_Choice_Instant_Coffee_Decaf_House_Blend_Light_7_oz.usd,1,nescafe_tasters_choice_instant_coffee_decaf_house_blend_light_7_oz description
Cole_Hardware_Dishtowel_Multicolors,objects_usd/google_objects_usd/Cole_Hardware_Dishtowel_Multicolors/Cole_Hardware_Dishtowel_Multicolors.usd,1,cole_hardware_dishtowel_multicolors description
Sterilite_Caddy_Blue_Sky_17_58_x_12_58_x_9_14,objects_usd/google_objects_usd/Sterilite_Caddy_Blue_Sky_17_58_x_12_58_x_9_14/Sterilite_Caddy_Blue_Sky_17_58_x_12_58_x_9_14.usd,1,sterilite_caddy_blue_sky_17_58_x_12_58_x_9_14 description
Remington_1_12_inch_Hair_Straightener,objects_usd/google_objects_usd/Remington_1_12_inch_Hair_Straightener/Remington_1_12_inch_Hair_Straightener.usd,1,remington_1_12_inch_hair_straightener description
Shurtape_Gaffers_Tape_Silver_2_x_60_yd,objects_usd/google_objects_usd/Shurtape_Gaffers_Tape_Silver_2_x_60_yd/Shurtape_Gaffers_Tape_Silver_2_x_60_yd.usd,1,shurtape_gaffers_tape_silver_2_x_60_yd description
Marc_Anthony_Skip_Professional_Oil_of_Morocco_Conditioner_with_Argan_Oil,objects_usd/google_objects_usd/Marc_Anthony_Skip_Professional_Oil_of_Morocco_Conditioner_with_Argan_Oil/Marc_Anthony_Skip_Professional_Oil_of_Morocco_Conditioner_with_Argan_Oil.usd,1,marc_anthony_skip_professional_oil_of_morocco_conditioner_with_argan_oil description
Threshold_Porcelain_Teapot_White,objects_usd/google_objects_usd/Threshold_Porcelain_Teapot_White/Threshold_Porcelain_Teapot_White.usd,1,threshold_porcelain_teapot_white description
Big_O_Sponges_Assorted_Cellulose_12_pack,objects_usd/google_objects_usd/Big_O_Sponges_Assorted_Cellulose_12_pack/Big_O_Sponges_Assorted_Cellulose_12_pack.usd,1,big_o_sponges_assorted_cellulose_12_pack description
Schleich_Spinosaurus_Action_Figure,objects_usd/google_objects_usd/Schleich_Spinosaurus_Action_Figure/Schleich_Spinosaurus_Action_Figure.usd,1,schleich_spinosaurus_action_figure description
Hey_You_Pikachu_Nintendo_64,objects_usd/google_objects_usd/Hey_You_Pikachu_Nintendo_64/Hey_You_Pikachu_Nintendo_64.usd,1,hey_you_pikachu_nintendo_64 description
Twinlab_100_Whey_Protein_Fuel_Chocolate,objects_usd/google_objects_usd/Twinlab_100_Whey_Protein_Fuel_Chocolate/Twinlab_100_Whey_Protein_Fuel_Chocolate.usd,1,twinlab_100_whey_protein_fuel_chocolate description
IsoRich_Soy,objects_usd/google_objects_usd/IsoRich_Soy/IsoRich_Soy.usd,1,isorich_soy description
Mens_Santa_Cruz_Thong_in_Tan_r59C69daRPh,objects_usd/google_objects_usd/Mens_Santa_Cruz_Thong_in_Tan_r59C69daRPh/Mens_Santa_Cruz_Thong_in_Tan_r59C69daRPh.usd,1,mens_santa_cruz_thong_in_tan_r59c69darph description
JBL_Charge_Speaker_portable_wireless_wired_Green,objects_usd/google_objects_usd/JBL_Charge_Speaker_portable_wireless_wired_Green/JBL_Charge_Speaker_portable_wireless_wired_Green.usd,1,jbl_charge_speaker_portable_wireless_wired_green description
ASICS_GEL1140V_WhiteBlackSilver,objects_usd/google_objects_usd/ASICS_GEL1140V_WhiteBlackSilver/ASICS_GEL1140V_WhiteBlackSilver.usd,1,asics_gel1140v_whiteblacksilver description
Cole_Hardware_Antislip_Surfacing_Material_White,objects_usd/google_objects_usd/Cole_Hardware_Antislip_Surfacing_Material_White/Cole_Hardware_Antislip_Surfacing_Material_White.usd,1,cole_hardware_antislip_surfacing_material_white description
Room_Essentials_Mug_White_Yellow,objects_usd/google_objects_usd/Room_Essentials_Mug_White_Yellow/Room_Essentials_Mug_White_Yellow.usd,1,room_essentials_mug_white_yellow description
Womens_Betty_Chukka_Boot_in_Grey_Jersey_Sequin,objects_usd/google_objects_usd/Womens_Betty_Chukka_Boot_in_Grey_Jersey_Sequin/Womens_Betty_Chukka_Boot_in_Grey_Jersey_Sequin.usd,1,womens_betty_chukka_boot_in_grey_jersey_sequin description
Threshold_Bead_Cereal_Bowl_White,objects_usd/google_objects_usd/Threshold_Bead_Cereal_Bowl_White/Threshold_Bead_Cereal_Bowl_White.usd,1,threshold_bead_cereal_bowl_white description
Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001,objects_usd/google_objects_usd/Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001/Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001.usd,1,office_depot_canon_cli_221bk_ink_cartridge_black_2946b001 description
Granimals_20_Wooden_ABC_Blocks_Wagon,objects_usd/google_objects_usd/Granimals_20_Wooden_ABC_Blocks_Wagon/Granimals_20_Wooden_ABC_Blocks_Wagon.usd,1,granimals_20_wooden_abc_blocks_wagon description
Neat_Solutions_Character_Bib_2_pack,objects_usd/google_objects_usd/Neat_Solutions_Character_Bib_2_pack/Neat_Solutions_Character_Bib_2_pack.usd,1,neat_solutions_character_bib_2_pack description
Calphalon_Kitchen_Essentials_12_Cast_Iron_Fry_Pan_Black,objects_usd/google_objects_usd/Calphalon_Kitchen_Essentials_12_Cast_Iron_Fry_Pan_Black/Calphalon_Kitchen_Essentials_12_Cast_Iron_Fry_Pan_Black.usd,1,calphalon_kitchen_essentials_12_cast_iron_fry_pan_black description
Razer_Taipan_Black_Ambidextrous_Gaming_Mouse,objects_usd/google_objects_usd/Razer_Taipan_Black_Ambidextrous_Gaming_Mouse/Razer_Taipan_Black_Ambidextrous_Gaming_Mouse.usd,1,razer_taipan_black_ambidextrous_gaming_mouse description
Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,objects_usd/google_objects_usd/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can.usd,1,nestle_pure_life_exotics_sparkling_water_strawberry_dragon_fruit_8_count_12_fl_oz_can description
Ecoforms_Plant_Plate_S11Turquoise,objects_usd/google_objects_usd/Ecoforms_Plant_Plate_S11Turquoise/Ecoforms_Plant_Plate_S11Turquoise.usd,1,ecoforms_plant_plate_s11turquoise description
006_mustard_bottle,objects_usd/google_objects_usd/006_mustard_bottle/006_mustard_bottle.usd,1,006_mustard_bottle description
Nescafe_Memento_Latte_Caramel_8_08_oz_23_g_packets_64_oz_184_g,objects_usd/google_objects_usd/Nescafe_Memento_Latte_Caramel_8_08_oz_23_g_packets_64_oz_184_g/Nescafe_Memento_Latte_Caramel_8_08_oz_23_g_packets_64_oz_184_g.usd,1,nescafe_memento_latte_caramel_8_08_oz_23_g_packets_64_oz_184_g description
040_large_marker,objects_usd/google_objects_usd/040_large_marker/040_large_marker.usd,1,040_large_marker description
Ecoforms_Plant_Container_S24NATURAL,objects_usd/google_objects_usd/Ecoforms_Plant_Container_S24NATURAL/Ecoforms_Plant_Container_S24NATURAL.usd,1,ecoforms_plant_container_s24natural description
CLIMACOOL_BOAT_BREEZE_IE6CyqSaDwN,objects_usd/google_objects_usd/CLIMACOOL_BOAT_BREEZE_IE6CyqSaDwN/CLIMACOOL_BOAT_BREEZE_IE6CyqSaDwN.usd,1,climacool_boat_breeze_ie6cyqsadwn description
